x,y,z,pitch,yaw,roll,state,trigger,type
0.1024994,1.611029,0.047694,-6.240967,1.089032,-1.037323,1,0,Icon
0.1029571,1.611906,0.04832089,-6.895142,1.046885,-1.070099,1,0,Icon
0.1031766,1.61271,0.04877099,-7.303314,1.082559,-1.081451,1,0,Icon
0.1034616,1.613338,0.04934125,-7.674622,1.0495,-1.069611,1,0,Icon
0.1035862,1.613783,0.05007959,-7.942261,0.9950166,-1.059692,1,0,Icon
0.1038525,1.614182,0.05080153,-8.177765,0.8588076,-1.020416,1,0,Icon
0.1042762,1.614527,0.05155132,-8.365753,0.8153768,-1.071014,1,0,Icon
0.1048348,1.61468,0.05229055,-8.524475,0.7715154,-1.068756,1,0,Icon
0.1053655,1.614828,0.05297974,-8.52652,0.8105528,-1.132935,1,0,Icon
0.1055571,1.614778,0.05334409,-8.618225,0.6705568,-1.118225,1,0,Icon
0.1057114,1.614578,0.053509,-8.431061,0.6023363,-1.121368,1,0,Icon
0.1057327,1.615195,0.05212509,-8.108032,0.6250016,-1.130005,1,0,Icon
0.1055721,1.61943,0.04623043,-8.814117,0.7724776,-1.133911,1,0,Icon
0.1056619,1.62075,0.03933246,-8.553345,1.056713,-1.553619,1,0,Icon
0.1056609,1.620369,0.03484238,-8.526184,1.262218,-1.398468,1,0,Icon
0.1054134,1.620403,0.03194186,-8.250854,1.572755,-1.269073,1,0,Icon
0.1052978,1.620009,0.03046113,-7.988037,1.856277,-1.556488,1,0,Icon
0.1049513,1.618503,0.02987123,-7.538116,2.234277,-1.657013,1,0,Icon
0.1032026,1.617931,0.0290164,-7.371399,2.225817,-1.438171,1,0,Icon
0.1003206,1.618009,0.02752992,-7.696747,1.98859,-1.225128,1,0,Icon
0.09698093,1.618397,0.02604064,-8.135529,1.382151,-0.8975525,1,0,Icon
0.09479343,1.61837,0.02545395,-8.493713,0.889897,-0.6686096,1,0,Icon
0.09357896,1.618797,0.02556893,-9.010406,0.6414705,-0.5574036,1,0,Icon
0.09336041,1.619492,0.0261279,-9.623627,0.6809657,-0.7873535,1,0,Icon
0.09335183,1.620402,0.02626956,-10.23645,0.6948636,-0.9045105,1,0,Icon
0.09299612,1.621023,0.02695944,-10.6561,0.7727785,-0.996521,1,0,Icon
0.09225031,1.621454,0.02770789,-10.99402,0.7970704,-1.044495,1,0,Icon
